Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d7.(4P).4p""","=""*""","=""1""",3,"=""""","=""27.56614""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""4""",9,"=""""","=""27.57380""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""5""",11,"=""""","=""27.58988""","=""""",
"=""3p6.3d7.(2P).4p""","=""*""","=""2""",5,"=""""","=""27.59919""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""7""",15,"=""""","=""27.60704""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3D*""","=""3""",7,"=""""","=""27.64848""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""3""",7,"=""""","=""27.72572""","=""""",
"=""3p6.3d7.(2D2).4p""","=""*""","=""1""",3,"=""""","=""27.74321""","=""""",
"=""3p6.3d7.(4P).4p""","=""3P*""","=""0""",1,"=""""","=""27.75354""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3D*""","=""2""",5,"=""""","=""27.78121""","=""""",
"=""3p6.3d7.(2H).4p""","=""1I*""","=""6""",13,"=""""","=""27.89137""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3F*""","=""4""",9,"=""""","=""27.94441""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3F*""","=""3""",7,"=""""","=""28.00293""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3F*""","=""2""",5,"=""""","=""28.05407""","=""""",
"=""3p6.3d7.(2P).4p""","=""3S*""","=""1""",3,"=""""","=""28.08961""","=""""",
"=""3p6.3d7.(2P).4p""","=""1P*""","=""1""",3,"=""""","=""28.16420""","=""""",
"=""3p6.3d7.(2D2).4p""","=""*""","=""2""",5,"=""""","=""28.26338""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""6""",13,"=""""","=""28.26755""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""5""",11,"=""""","=""28.32787""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""4""",9,"=""""","=""28.40032""","=""""",
"=""3p6.3d7.(2D2).4p""","=""*""","=""2""",5,"=""""","=""28.47845""","=""""",
"=""3p6.3d7.(2H).4p""","=""1G*""","=""4""",9,"=""""","=""28.54561""","=""""",
"=""3p6.3d7.(2D2).4p""","=""1F*""","=""3""",7,"=""""","=""28.55742""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3P*""","=""1""",3,"=""""","=""28.66717""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3P*""","=""0""",1,"=""""","=""28.74266""","=""""",
"=""3p6.3d7.(2D2).4p""","=""1P*""","=""1""",3,"=""""","=""28.81911""","=""""",
"=""3p6.3d7.(2H).4p""","=""1H*""","=""5""",11,"=""""","=""28.92534""","=""""",
"=""3p6.3d7.(2F).4p""","=""1D*""","=""2""",5,"=""""","=""29.98619""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""3""",7,"=""""","=""30.06986""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""4""",9,"=""""","=""30.13174""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""3""",7,"=""""","=""30.21809""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""2""",5,"=""""","=""30.26102""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""3""",7,"=""""","=""30.30386""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""5""",11,"=""""","=""30.33539""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""4""",9,"=""""","=""30.34552""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""2""",5,"=""""","=""30.35292""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""1""",3,"=""""","=""30.36906""","=""""",
"=""3p6.3d7.(2F).4p""","=""1G*""","=""4""",9,"=""""","=""30.40146""","=""""",
"=""3p6.3d7.(2F).4p""","=""1F*""","=""3""",7,"=""""","=""31.07327""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""2""",5,"=""""","=""33.00416""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""1""",3,"=""""","=""33.03694""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""0""",1,"=""""","=""33.07588""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""2""",5,"=""""","=""33.22851""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""3""",7,"=""""","=""33.34633""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""4""",9,"=""""","=""33.50543""","=""""",
"=""3p6.3d7.(2D1).4p""","=""1P*""","=""1""",3,"=""""","=""33.76739""","=""""",
"=""3p6.3d7.(2D1).4p""","=""1F*""","=""3""",7,"=""""","=""33.84071""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""1""",3,"=""""","=""34.17908""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""2""",5,"=""""","=""34.21596""","=""""",
"=""3p6.3d7.(2D1).4p""","=""1D*""","=""2""",5,"=""""","=""34.28732""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""3""",7,"=""""","=""34.35710""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""5""",11,"=""""","=""35.62308""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""4""",9,"=""""","=""35.65653""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""3""",7,"=""""","=""35.77767""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""6""",13,"=""""","=""35.79397""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""2""",5,"=""""","=""35.87733""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""3""",7,"=""""","=""35.89711""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""5""",11,"=""""","=""35.90246""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""4""",9,"=""""","=""35.91097""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""7""",15,"=""""","=""35.91676""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""1""",3,"=""""","=""35.95219""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""6""",13,"=""""","=""36.01064""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""4""",9,"=""""","=""36.02396""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""2""",5,"=""""","=""36.05132""","=""""",
"=""3p6.3d7.4d""","=""""","=""3""",7,"=""""","=""36.06516""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""5""",11,"=""""","=""36.09766""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""3""",7,"=""""","=""36.11644""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""5""",11,"=""""","=""36.14903""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""1""",3,"=""""","=""36.15017""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""2""",5,"=""""","=""36.16991""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""6""",13,"=""""","=""36.18665""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""3""",7,"=""""","=""36.19767""","=""""",
"=""3p6.3d7.4d""","=""""","=""2""",5,"=""""","=""36.20303""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""4""",9,"=""""","=""36.24017""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""4""",9,"=""""","=""36.25794""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""1""",3,"=""""","=""36.28262""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""3""",7,"=""""","=""36.31662""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""2""",5,"=""""","=""36.33006""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""5""",11,"=""""","=""36.37686""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""3""",7,"=""""","=""36.39104""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""1""",3,"=""""","=""36.45325""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""4""",9,"=""""","=""36.47020""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""4""",9,"=""""","=""36.50893""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""3""",7,"=""""","=""36.61350""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""4""",9,"=""""","=""36.68821""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""2""",5,"=""""","=""36.70432""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""1""",3,"=""""","=""36.76060""","=""""",
"=""3p6.3d7.(4F).4d""","=""3P""","=""2""",5,"=""""","=""36.77042""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""3""",7,"=""""","=""36.81243""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""2""",5,"=""""","=""36.89204""","=""""",
"=""3p6.3d7.(4F).4d""","=""3P""","=""1""",3,"=""""","=""36.93874""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""5""",11,"=""""","=""37.39760""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""4""",9,"=""""","=""37.52782""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""3""",7,"=""""","=""37.66620""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""4""",9,"=""""","=""37.72156""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""2""",5,"=""""","=""37.76555""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""1""",3,"=""""","=""37.82956""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""3""",7,"=""""","=""37.92131""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""1""",3,"=""""","=""38.05593""","=""""",
"=""3p6.3d7.(4P).4d""","=""5P""","=""1""",3,"=""""","=""38.06098""","=""""",
"=""3p6.3d7.(4P).4d""","=""5P""","=""2""",5,"=""""","=""38.08385""","=""""",
"=""3p6.3d7.(4P).4d""","=""5P""","=""3""",7,"=""""","=""38.12729""","=""""",
"=""3p6.3d7.(4P).4d""","=""5F""","=""5""",11,"=""""","=""38.36243""","=""""",
"=""3p6.3d7.(4P).4d""","=""5F""","=""4""",9,"=""""","=""38.37192""","=""""",
"=""3p6.3d7.(4P).4d""","=""5F""","=""3""",7,"=""""","=""38.39209""","=""""",
"=""3p6.3d7.(4P).4d""","=""5F""","=""2""",5,"=""""","=""38.41833""","=""""",
"=""3p6.3d7.(4P).4d""","=""5F""","=""1""",3,"=""""","=""38.44218""","=""""",
"=""3p6.3d7.(2G).4d""","=""3D""","=""3""",7,"=""""","=""38.53431""","=""""",
"=""3p6.3d7.(4P).4d""","=""3F""","=""3""",7,"=""""","=""38.56041""","=""""",
"=""3p6.3d7.(4P).4d""","=""3F""","=""4""",9,"=""""","=""38.58103""","=""""",
"=""3p6.3d7.(2G).4d""","=""3D""","=""2""",5,"=""""","=""38.59306""","=""""",
"=""3p6.3d7.(2G).4d""","=""3I""","=""7""",15,"=""""","=""38.63695""","=""""",
"=""3p6.3d7.4d""","=""""","=""1""",3,"=""""","=""38.64919""","=""""",
"=""3p6.3d7.(2G).4d""","=""3I""","=""6""",13,"=""""","=""38.65119""","=""""",
"=""3p6.3d7.(2G).4d""","=""3G""","=""5""",11,"=""""","=""38.68286""","=""""",
"=""3p6.3d7.(4P).4d""","=""3F""","=""2""",5,"=""""","=""38.69068""","=""""",
"=""3p6.3d7.(2G).4d""","=""1F""","=""3""",7,"=""""","=""38.69330""","=""""",
"=""3p6.3d7.4d""","=""""","=""5""",11,"=""""","=""38.73459""","=""""",
"=""3p6.3d7.(2G).4d""","=""3G""","=""4""",9,"=""""","=""38.74093""","=""""",
"=""3p6.3d7.(2G).4d""","=""3H""","=""6""",13,"=""""","=""38.74691""","=""""",
"=""3p6.3d7.4d""","=""""","=""2""",5,"=""""","=""38.75765""","=""""",
"=""3p6.3d7.(4P).4d""","=""5D""","=""4""",9,"=""""","=""38.76117""","=""""",
"=""3p6.3d7.(4P).4d""","=""5D""","=""3""",7,"=""""","=""38.80170""","=""""",
"=""3p6.3d7.(2G).4d""","=""3I""","=""5""",11,"=""""","=""38.83846""","=""""",
"=""3p6.3d7.(2G).4d""","=""3G""","=""3""",7,"=""""","=""38.83892""","=""""",
"=""3p6.3d7.(4P).4d""","=""5D""","=""2""",5,"=""""","=""38.84359""","=""""",
"=""3p6.3d7.(2G).4d""","=""1I""","=""6""",13,"=""""","=""38.89575""","=""""",
"=""3p6.3d7.(2G).4d""","=""3H""","=""4""",9,"=""""","=""38.91511""","=""""",
"=""3p6.3d7.(2G).4d""","=""1H""","=""5""",11,"=""""","=""38.96355""","=""""",
"=""3p6.3d7.(2G).4d""","=""3F""","=""4""",9,"=""""","=""39.05351""","=""""",
"=""3p6.3d7.(2G).4d""","=""3F""","=""3""",7,"=""""","=""39.11082""","=""""",
"=""3p6.3d7.(2G).4d""","=""1G""","=""4""",9,"=""""","=""39.12923""","=""""",
"=""3p6.3d7.(2P).4d""","=""3D""","=""2""",5,"=""""","=""39.15991""","=""""",
"=""3p6.3d7.(2P).4d""","=""3D""","=""3""",7,"=""""","=""39.16812""","=""""",
"=""3p6.3d7.(2G).4d""","=""3F""","=""2""",5,"=""""","=""39.20277""","=""""",
"=""3p6.3d7.(2P).4d""","=""3F""","=""4""",9,"=""""","=""39.26980""","=""""",
"=""3p6.3d7.4d""","=""""","=""3""",7,"=""""","=""39.30510""","=""""",
"=""3p6.3d7.(2P).4d""","=""3F""","=""3""",7,"=""""","=""39.40348""","=""""",
"=""3p6.3d7.(2H).4d""","=""3K""","=""8""",17,"=""""","=""39.48307""","=""""",
"=""3p6.3d7.(2H).4d""","=""3K""","=""7""",15,"=""""","=""39.49021""","=""""",
"=""3p6.3d7.(2H).4d""","=""3G""","=""5""",11,"=""""","=""39.51948""","=""""",
"=""3p6.3d7.(2H).4d""","=""1F""","=""3""",7,"=""""","=""39.58424""","=""""",
"=""3p6.3d7.4d""","=""""","=""4""",9,"=""""","=""39.62370""","=""""",
"=""3p6.3d7.(2H).4d""","=""3K""","=""6""",13,"=""""","=""39.63821""","=""""",
"=""3p6.3d7.(2H).4d""","=""3G""","=""4""",9,"=""""","=""39.66206""","=""""",
"=""3p6.3d7.4d""","=""""","=""3""",7,"=""""","=""39.67404""","=""""",
"=""3p6.3d7.(2H).4d""","=""1K""","=""7""",15,"=""""","=""39.69251""","=""""",
"=""3p6.3d7.(2H).4d""","=""3H""","=""6""",13,"=""""","=""39.74947""","=""""",
"=""3p6.3d7.(2D).4d""","=""3G""","=""5""",11,"=""""","=""39.77186""","=""""",
"=""3p6.3d7.4d""","=""""","=""4""",9,"=""""","=""39.79306""","=""""",
"=""3p6.3d7.(2H).4d""","=""3H""","=""5""",11,"=""""","=""39.80686""","=""""",
"=""3p6.3d7.(2H).4d""","=""3I""","=""7""",15,"=""""","=""39.81568""","=""""",
"=""3p6.3d7.(2H).4d""","=""3I""","=""6""",13,"=""""","=""39.86614""","=""""",
"=""3p6.3d7.(2D2).4d""","=""1F""","=""3""",7,"=""""","=""39.92927""","=""""",
"=""3p6.3d7.(2H).4d""","=""1H""","=""5""",11,"=""""","=""39.96226""","=""""",
"=""3p6.3d7.(4P).5s""","=""5P""","=""3""",7,"=""""","=""39.96484""","=""""",
"=""3p6.3d7.(2H).4d""","=""3I""","=""5""",11,"=""""","=""39.98788""","=""""",
"=""3p6.3d7.(4P).5s""","=""5P""","=""2""",5,"=""""","=""39.99831""","=""""",
"=""3p6.3d7.4d""","=""""","=""4""",9,"=""""","=""40.06615""","=""""",
"=""3p6.3d7.(4P).5s""","=""5P""","=""1""",3,"=""""","=""40.07777""","=""""",
"=""3p6.3d7.(2H).4d""","=""1I""","=""6""",13,"=""""","=""40.14048""","=""""",
"=""3p6.3d6.4s2""","=""3H""","=""6""",13,"=""""","=""40.18552""","=""""",
"=""3p6.3d7.(4P).5s""","=""3P""","=""2""",5,"=""""","=""40.22279""","=""""",
"=""3p6.3d6.4s2""","=""3H""","=""5""",11,"=""""","=""40.24766""","=""""",
"=""3p6.3d6.4s2""","=""3H""","=""4""",9,"=""""","=""40.26156""","=""""",
"=""3p6.3d7.(2G).5s""","=""3G""","=""5""",11,"=""""","=""40.26510""","=""""",
"=""3p6.3d7.(2G).5s""","=""3G""","=""4""",9,"=""""","=""40.32287""","=""""",
"=""3p6.3d7.(2G).5s""","=""3G""","=""3""",7,"=""""","=""40.44953""","=""""",
"=""3p6.3d7.(2G).5s""","=""1G""","=""4""",9,"=""""","=""40.54033""","=""""",
"=""3p6.3d7.(2H).4d""","=""3F""","=""4""",9,"=""""","=""40.58706""","=""""",
"=""3p6.3d7.(2H).4d""","=""3F""","=""3""",7,"=""""","=""40.75609""","=""""",
"=""3p6.3d7.(2P).5s""","=""3P""","=""2""",5,"=""""","=""40.81333""","=""""",
"=""3p6.3d7.(2H).4d""","=""3F""","=""2""",5,"=""""","=""40.83310""","=""""",
"=""3p6.3d7.(2P).5s""","=""3P""","=""1""",3,"=""""","=""40.86926""","=""""",
