Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d4.(5D).4d""","=""e 4D""","=""7/2""",8,"=""""","=""22.030447""","=""""",
"=""3d4.(5D).5s""","=""f 4D""","=""1/2""",2,"=""""","=""22.117045""","=""""",
"=""3d4.(5D).5s""","=""f 4D""","=""3/2""",4,"=""""","=""22.138408""","=""""",
"=""3d4.(5D).5s""","=""f 4D""","=""5/2""",6,"=""""","=""22.170477""","=""""",
"=""3d4.(5D).5s""","=""f 4D""","=""7/2""",8,"=""""","=""22.212028""","=""""",
"=""3d4.(5D).4d""","=""e 4F""","=""3/2""",4,"=""""","=""22.221525""","=""""",
"=""3d4.(5D).4d""","=""e 4F""","=""5/2""",6,"=""""","=""22.235275""","=""""",
"=""3d4.(5D).4d""","=""e 4F""","=""9/2""",10,"=""""","=""22.277928""","=""""",
"=""3d4.(5D).4d""","=""e 6S""","=""5/2""",6,"=""""","=""22.558843""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""1/2""",2,"=""""","=""23.794481""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""3/2""",4,"=""""","=""23.806547""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""5/2""",6,"=""""","=""23.826402""","=""""",
"=""3d4.(5D).5p""","=""y 6P*""","=""3/2""",4,"=""""","=""23.850285""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""7/2""",8,"=""""","=""23.853593""","=""""",
"=""3d4.(5D).5p""","=""y 6P*""","=""5/2""",6,"=""""","=""23.876433""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""9/2""",10,"=""""","=""23.887515""","=""""",
"=""3d4.(5D).5p""","=""y 6D*""","=""1/2""",2,"=""""","=""23.896921""","=""""",
"=""3d4.(5D).5p""","=""y 6P*""","=""7/2""",8,"=""""","=""23.914092""","=""""",
"=""3d4.(5D).5p""","=""y 6D*""","=""3/2""",4,"=""""","=""23.922539""","=""""",
"=""3d4.(5D).5p""","=""y 6F*""","=""11/2""",12,"=""""","=""23.927593""","=""""",
"=""3d4.(5D).5p""","=""y 6D*""","=""5/2""",6,"=""""","=""23.958140""","=""""",
"=""3d4.(5D).5p""","=""y 6D*""","=""7/2""",8,"=""""","=""23.990703""","=""""",
"=""3d4.(5D).5p""","=""y 6D*""","=""9/2""",10,"=""""","=""24.022780""","=""""",
"=""3d4.(3H).4d""","=""e 4I""","=""9/2""",10,"=""""","=""24.10824""","=""""",
"=""3d4.(5D).5p""","=""w 4P*""","=""1/2""",2,"=""""","=""24.120603""","=""""",
"=""3d4.(3H).4d""","=""e 4H""","=""7/2""",8,"=""""","=""24.12180""","=""""",
"=""3d4.(3H).4d""","=""e 4H""","=""9/2""",10,"=""""","=""24.14518""","=""""",
"=""3d4.(5D).5p""","=""u 4F*""","=""3/2""",4,"=""""","=""24.158209""","=""""",
"=""3d4.(3H).4d""","=""e 4I""","=""11/2""",12,"=""""","=""24.16365""","=""""",
"=""3d4.(5D).5p""","=""w 4P*""","=""3/2""",4,"=""""","=""24.163873""","=""""",
"=""3d4.(3H).4d""","=""e 4K""","=""11/2""",12,"=""""","=""24.164570""","=""""",
"=""3d4.(3H).4d""","=""e 4H""","=""11/2""",12,"=""""","=""24.165537""","=""""",
"=""3d4.(5D).5p""","=""u 4F*""","=""5/2""",6,"=""""","=""24.173342""","=""""",
"=""3d4.(3H).4d""","=""e 4H""","=""13/2""",14,"=""""","=""24.181407""","=""""",
"=""3d4.(3H).4d""","=""e 4K""","=""13/2""",14,"=""""","=""24.181407""","=""""",
"=""3d4.(5D).5p""","=""u 4F*""","=""7/2""",8,"=""""","=""24.190905""","=""""",
"=""3d4.(3H).4d""","=""e 4I""","=""13/2""",14,"=""""","=""24.19450""","=""""",
"=""3d4.(3H).4d""","=""e 4K""","=""15/2""",16,"=""""","=""24.200091""","=""""",
"=""3d4.(5D).5p""","=""u 4F*""","=""9/2""",10,"=""""","=""24.215204""","=""""",
"=""3d4.(5D).5p""","=""w 4P*""","=""5/2""",6,"=""""","=""24.216070""","=""""",
"=""3d4.(3H).4d""","=""e 4K""","=""17/2""",18,"=""""","=""24.219458""","=""""",
"=""3d4.(3H).4d""","=""f 4G""","=""9/2""",10,"=""""","=""24.228397""","=""""",
"=""3d4.(3H).4d""","=""e 4I""","=""15/2""",16,"=""""","=""24.23339""","=""""",
"=""3d4.(5D).5p""","=""v 4D*""","=""1/2""",2,"=""""","=""24.234232""","=""""",
"=""3d4.(5D).5p""","=""v 4D*""","=""3/2""",4,"=""""","=""24.250328""","=""""",
"=""3d4.(3H).4d""","=""f 4G""","=""11/2""",12,"=""""","=""24.261538""","=""""",
"=""3d4.(5D).5p""","=""v 4D*""","=""5/2""",6,"=""""","=""24.270214""","=""""",
"=""3d4.(5D).5p""","=""v 4D*""","=""7/2""",8,"=""""","=""24.294510""","=""""",
"=""3d4.(5D).4f""","=""z 6G*""","=""7/2""",8,"=""""","=""25.869370""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""5/2""",6,"=""""","=""25.880846""","=""""",
"=""3d4.(5D).4f""","=""z 6G*""","=""9/2""",10,"=""""","=""25.881900""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""7/2""",8,"=""""","=""25.890336""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""9/2""",10,"=""""","=""25.904748""","=""""",
"=""3d4.(5D).4f""","=""z 6G*""","=""11/2""",12,"=""""","=""25.916702""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""11/2""",12,"=""""","=""25.924031""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""13/2""",14,"=""""","=""25.948623""","=""""",
"=""3d4.(5D).4f""","=""z 6G*""","=""13/2""",14,"=""""","=""25.952748""","=""""",
"=""3d4.(5D).4f""","=""z 6H*""","=""15/2""",16,"=""""","=""25.978456""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""3/2""",4,"=""""","=""26.715272""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""5/2""",6,"=""""","=""26.721102""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""1/2""",2,"=""""","=""26.728621""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""7/2""",8,"=""""","=""26.738866""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""3/2""",4,"=""""","=""26.745302""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""5/2""",6,"=""""","=""26.765179""","=""""",
"=""3d4.(5D).5d""","=""g 6D""","=""3/2""",4,"=""""","=""26.769643""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""9/2""",10,"=""""","=""26.770361""","=""""",
"=""3d4.(5D).5d""","=""g 6D""","=""5/2""",6,"=""""","=""26.788290""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""7/2""",8,"=""""","=""26.799100""","=""""",
"=""3d4.(5D).5d""","=""f 6P""","=""3/2""",4,"=""""","=""26.800784""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""11/2""",12,"=""""","=""26.804646""","=""""",
"=""3d4.(5D).5d""","=""g 6D""","=""7/2""",8,"=""""","=""26.815746""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""9/2""",10,"=""""","=""26.818686""","=""""",
"=""3d4.(5D).5d""","=""f 6P""","=""5/2""",6,"=""""","=""26.830659""","=""""",
"=""3d4.(5D).6s""","=""h 6D""","=""1/2""",2,"=""""","=""26.833063""","=""""",
"=""3d4.(5D).6s""","=""h 6D""","=""3/2""",4,"=""""","=""26.846545""","=""""",
"=""3d4.(5D).5d""","=""f 6G""","=""13/2""",14,"=""""","=""26.846678""","=""""",
"=""3d4.(5D).5d""","=""f 6P""","=""7/2""",8,"=""""","=""26.849693""","=""""",
"=""3d4.(5D).5d""","=""g 6D""","=""9/2""",10,"=""""","=""26.863728""","=""""",
"=""3d4.(5D).5d""","=""f 6F""","=""11/2""",12,"=""""","=""26.866363""","=""""",
"=""3d4.(5D).6s""","=""h 6D""","=""5/2""",6,"=""""","=""26.868954""","=""""",
"=""3d4.(5D).6s""","=""h 6D""","=""7/2""",8,"=""""","=""26.899813""","=""""",
"=""3d4.(5D).6s""","=""h 6D""","=""9/2""",10,"=""""","=""26.938244""","=""""",
"=""3d4.(5D).6s""","=""g 4D""","=""3/2""",4,"=""""","=""27.004697""","=""?""",
"=""3d4.(5D).5d""","=""h 4G""","=""5/2""",6,"=""""","=""27.025493""","=""""",
"=""3d4.(5D).6s""","=""g 4D""","=""5/2""",6,"=""""","=""27.036886""","=""?""",
"=""3d4.(5D).5d""","=""h 4D""","=""1/2""",2,"=""""","=""27.039203""","=""""",
"=""3d4.(5D).5d""","=""h 4G""","=""7/2""",8,"=""""","=""27.042832""","=""""",
"=""3d4.(5D).5d""","=""f 4P""","=""1/2""",2,"=""""","=""27.044374""","=""""",
"=""3d4.(5D).5d""","=""h 4D""","=""3/2""",4,"=""""","=""27.050984""","=""""",
"=""3d4.(5D).5d""","=""h 4D""","=""5/2""",6,"=""""","=""27.066740""","=""""",
"=""3d4.(5D).5d""","=""f 4P""","=""3/2""",4,"=""""","=""27.074801""","=""""",
"=""3d4.(5D).5d""","=""h 4G""","=""9/2""",10,"=""""","=""27.075125""","=""""",
"=""3d4.(5D).6s""","=""g 4D""","=""7/2""",8,"=""""","=""27.078199""","=""?""",
"=""3d4.(5D).5d""","=""h 4D""","=""7/2""",8,"=""""","=""27.091340""","=""""",
"=""3d4.(5D).5d""","=""h 4G""","=""11/2""",12,"=""""","=""27.102535""","=""""",
"=""3d4.(5D).5d""","=""g 4F""","=""3/2""",4,"=""""","=""27.111533""","=""""",
"=""3d4.(5D).5d""","=""f 4P""","=""5/2""",6,"=""""","=""27.115995""","=""""",
"=""3d4.(5D).5d""","=""g 4F""","=""5/2""",6,"=""""","=""27.129847""","=""""",
"=""3d4.(5D).5d""","=""g 4F""","=""7/2""",8,"=""""","=""27.149730""","=""""",
"=""3d4.(5D).5d""","=""g 4F""","=""9/2""",10,"=""""","=""27.176834""","=""""",
"=""3d4.(3H).4f""","=""x 4H*""","=""13/2""",14,"=""""","=""28.533097""","=""""",
"=""3d4.(3H).4f""","=""x 4H*""","=""11/2""",12,"=""""","=""28.551236""","=""""",
"=""3d4.(3H).4f""","=""x 4H*""","=""9/2""",10,"=""""","=""28.562193""","=""""",
"=""3d4.(3H).4f""","=""x 4H*""","=""7/2""",8,"=""""","=""28.579166""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""5/2""",6,"=""""","=""28.685143""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""7/2""",8,"=""""","=""28.688414""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""9/2""",10,"=""""","=""28.700772""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""11/2""",12,"=""""","=""28.733680""","=""""",
"=""3d4.(5D).5f""","=""w 6F*""","=""5/2""",6,"=""""","=""28.772397""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""13/2""",14,"=""""","=""28.773687""","=""""",
"=""3d4.(5D).5f""","=""w 6F*""","=""7/2""",8,"=""""","=""28.797118""","=""""",
"=""3d4.(5D).5f""","=""y 6H*""","=""15/2""",16,"=""""","=""28.818023""","=""""",
"=""3d4.(5D).5f""","=""w 6F*""","=""9/2""",10,"=""""","=""28.823683""","=""""",
"=""3d4.(5D).5f""","=""w 6F*""","=""11/2""",12,"=""""","=""28.858706""","=""""",
"=""Mn IV (3d4 5D<0>)""","=""Limit""","=""---""",,"=""""","=""33.668""","=""""",
